,Date,Close,Predicted
0,2019-03-27,47.1175,48.52006
1,2019-03-28,47.18,48.832855
2,2019-03-29,47.487499,48.88403
3,2019-04-01,47.810001,49.146275
4,2019-04-02,48.505001,49.433674
5,2019-04-03,48.837502,50.05283
6,2019-04-04,48.922501,50.40149
7,2019-04-05,49.25,50.529324
8,2019-04-08,50.025002,50.884296
9,2019-04-09,49.875,51.638752
10,2019-04-10,50.154999,51.568703
11,2019-04-11,49.737499,51.86524
12,2019-04-12,49.717499,51.492943
13,2019-04-15,49.807499,51.45555
14,2019-04-16,49.8125,51.52766
15,2019-04-17,50.782501,51.53038
16,2019-04-18,50.965,52.494194
17,2019-04-22,51.1325,52.746727
18,2019-04-23,51.869999,52.99387
19,2019-04-24,51.790001,53.834446
20,2019-04-25,51.32,53.798546
21,2019-04-26,51.075001,53.37306
22,2019-04-29,51.1525,53.0732
23,2019-04-30,50.1675,53.125145
24,2019-05-01,52.630001,52.076584
25,2019-05-02,52.287498,54.583843
26,2019-05-03,52.9375,54.19724
27,2019-05-06,52.119999,54.96414
28,2019-05-07,50.715,54.204834
29,2019-05-08,50.724998,52.80901
30,2019-05-09,50.18,52.692776
31,2019-05-10,49.294998,52.061768
32,2019-05-13,46.43,51.107494
33,2019-05-14,47.165001,48.39116
34,2019-05-15,47.73,48.876003
35,2019-05-16,47.52,49.32334
36,2019-05-17,47.25,49.172825
37,2019-05-20,45.772499,48.955097
38,2019-05-21,46.650002,47.6896
39,2019-05-22,45.695,48.368233
40,2019-05-23,44.915001,47.568836
41,2019-05-24,44.7425,46.942757
42,2019-05-28,44.557499,46.791435
43,2019-05-29,44.345001,46.674885
44,2019-05-30,44.575001,46.599724
45,2019-05-31,43.767502,46.66233
46,2019-06-03,43.325001,46.596405
47,2019-06-04,44.91,46.595394
48,2019-06-05,45.634998,46.846985
49,2019-06-06,46.305,47.417793
50,2019-06-07,47.537498,48.015446
51,2019-06-10,48.145,49.092003
52,2019-06-11,48.702499,49.690998
53,2019-06-12,48.547501,50.24113
54,2019-06-13,48.537498,50.171207
55,2019-06-14,48.185001,50.182156
56,2019-06-17,48.4725,49.87926
57,2019-06-18,49.612499,50.10355
58,2019-06-19,49.467499,51.174183
59,2019-06-20,49.865002,51.117363
60,2019-06-21,49.695,51.517654
61,2019-06-24,49.645,51.40085
62,2019-06-25,48.892502,51.3616
63,2019-06-26,49.950001,50.614964
64,2019-06-27,49.935001,51.596436
65,2019-06-28,49.48,51.623302
66,2019-07-01,50.387501,51.21352
67,2019-07-02,50.682499,52.073044
68,2019-07-03,51.102501,52.423832
69,2019-07-05,51.057499,52.912056
70,2019-07-08,50.005001,52.929844
71,2019-07-09,50.310001,51.884396
72,2019-07-10,50.807499,52.12459
73,2019-07-11,50.4375,52.61177
74,2019-07-12,50.825001,52.264324
75,2019-07-15,51.302502,52.645004
76,2019-07-16,51.125,53.18139
77,2019-07-17,50.837502,53.03892
78,2019-07-18,51.415001,52.74214
79,2019-07-19,50.647499,53.36318
80,2019-07-22,51.805,52.570843
81,2019-07-23,52.209999,53.810146
82,2019-07-24,52.1675,54.160515
83,2019-07-25,51.755001,54.17844
84,2019-07-26,51.935001,53.852825
85,2019-07-29,52.419998,54.03667
86,2019-07-30,52.195,54.482166
87,2019-07-31,53.259998,54.265053
88,2019-08-01,52.107498,55.391552
89,2019-08-02,51.005001,54.212124
90,2019-08-05,48.334999,53.126892
91,2019-08-06,49.25,50.273655
92,2019-08-07,49.759998,50.97214
93,2019-08-08,50.857498,51.407658
94,2019-08-09,50.247501,52.507504
95,2019-08-12,50.119999,51.993076
96,2019-08-13,52.2425,51.884605
97,2019-08-14,50.6875,54.10693
98,2019-08-15,50.435001,52.60858
99,2019-08-16,51.625,52.33034
100,2019-08-19,52.587502,53.568554
101,2019-08-20,52.59,54.50235
102,2019-08-21,53.16,54.56135
103,2019-08-22,53.115002,55.239285
104,2019-08-23,50.66,55.257698
105,2019-08-26,51.622501,52.850243
