,Date,Close,Predicted
0,2019-03-27,58.651001,59.887943
1,2019-03-28,58.4245,59.602528
2,2019-03-29,58.665501,59.51253
3,2019-04-01,59.7215,59.69014
4,2019-04-02,60.024502,60.25878
5,2019-04-03,60.296001,60.426735
6,2019-04-04,60.75,60.562458
7,2019-04-05,60.357498,60.783375
8,2019-04-08,60.192001,60.552208
9,2019-04-09,59.862499,60.437874
10,2019-04-10,60.108002,60.249798
11,2019-04-11,60.230999,60.495796
12,2019-04-12,60.893501,60.58169
13,2019-04-15,61.055,61.048534
14,2019-04-16,61.356499,61.16797
15,2019-04-17,61.817001,61.5065
16,2019-04-18,61.818501,61.966167
17,2019-04-22,62.442001,62.021774
18,2019-04-23,63.227501,62.51421
19,2019-04-24,62.799999,62.95079
20,2019-04-25,63.172501,62.818283
21,2019-04-26,63.609001,62.99092
22,2019-04-29,64.378998,63.26947
23,2019-04-30,59.424,64.27911
24,2019-05-01,58.403999,60.96452
25,2019-05-02,58.130501,59.99455
26,2019-05-03,59.27,59.75674
27,2019-05-06,59.469501,60.690838
28,2019-05-07,58.705002,60.380005
29,2019-05-08,58.313499,59.72965
30,2019-05-09,58.118999,59.453167
31,2019-05-10,58.213501,59.25274
32,2019-05-13,56.601501,59.306786
33,2019-05-14,56.021999,57.8917
34,2019-05-15,58.210499,57.22161
35,2019-05-16,58.949001,59.276016
36,2019-05-17,58.115002,59.695137
37,2019-05-20,56.942501,59.05011
38,2019-05-21,57.481499,58.112556
39,2019-05-22,57.570999,58.606136
40,2019-05-23,57.038502,58.735435
41,2019-05-24,56.6735,58.278446
42,2019-05-28,56.7075,57.870834
43,2019-05-29,55.823002,57.899433
44,2019-05-30,55.897499,56.86981
45,2019-05-31,55.181499,56.93549
46,2019-06-03,51.811501,56.13536
47,2019-06-04,52.6525,53.38208
48,2019-06-05,52.111,53.462456
49,2019-06-06,52.216999,53.20137
50,2019-06-07,53.301998,53.194168
51,2019-06-10,54.019001,53.961792
52,2019-06-11,53.936001,54.604362
53,2019-06-12,53.851501,54.60313
54,2019-06-13,54.438499,54.57216
55,2019-06-14,54.267502,55.11402
56,2019-06-17,54.625,54.982224
57,2019-06-18,55.18,55.329773
58,2019-06-19,55.116501,55.897064
59,2019-06-20,55.570999,55.889317
60,2019-06-21,56.094002,56.406666
61,2019-06-24,55.776001,56.920597
62,2019-06-25,54.317501,56.654705
63,2019-06-26,53.990002,55.215416
64,2019-06-27,53.800499,54.79395
65,2019-06-28,54.045502,54.559525
66,2019-07-01,54.897499,54.742615
67,2019-07-02,55.5625,55.539875
68,2019-07-03,56.078999,56.298676
69,2019-07-05,56.579498,56.81757
70,2019-07-08,55.817501,57.44382
71,2019-07-09,56.241501,56.733387
72,2019-07-10,57.023998,57.261707
73,2019-07-11,57.210499,58.055195
74,2019-07-12,57.244999,58.21903
75,2019-07-15,57.516998,58.26381
76,2019-07-16,57.679001,58.548264
77,2019-07-17,57.317501,58.692043
78,2019-07-18,57.316502,58.447346
79,2019-07-19,56.505001,58.484665
80,2019-07-22,56.9035,57.7085
81,2019-07-23,57.310501,58.09722
82,2019-07-24,56.890499,58.493984
83,2019-07-25,56.605999,58.032658
84,2019-07-26,62.5205,57.738647
85,2019-07-29,61.970501,61.635284
86,2019-07-30,61.257,61.427597
87,2019-07-31,60.834,61.136803
88,2019-08-01,60.4505,60.93774
89,2019-08-02,59.699501,60.82811
90,2019-08-05,57.616001,60.198406
91,2019-08-06,58.497501,58.853424
92,2019-08-07,58.699501,59.577797
93,2019-08-08,60.240002,59.712406
94,2019-08-09,59.400501,60.60609
95,2019-08-12,58.7355,60.036633
96,2019-08-13,59.863499,59.558086
97,2019-08-14,58.2145,60.24942
98,2019-08-15,58.362999,59.214676
99,2019-08-16,58.880001,59.414238
100,2019-08-19,59.922501,59.737167
101,2019-08-20,59.134499,60.355816
102,2019-08-21,59.5625,59.848915
103,2019-08-22,59.476501,60.029438
104,2019-08-23,57.564499,59.960835
105,2019-08-26,58.4445,58.75786
106,2019-08-27,58.391998,59.47552
107,2019-08-28,58.550999,59.4092
108,2019-08-29,59.642502,59.53114
109,2019-08-30,59.404999,60.147602
110,2019-09-03,58.419498,59.92933
111,2019-09-04,59.070499,59.36325
112,2019-09-05,60.569,59.73659
113,2019-09-06,60.246498,60.681404
114,2019-09-09,60.220501,60.509087
115,2019-09-10,60.299999,60.49744
116,2019-09-11,61.008499,60.57093
117,2019-09-12,61.712502,61.10545
118,2019-09-13,61.978001,61.72227
119,2019-09-16,61.564999,62.028286
120,2019-09-17,61.4575,61.790695
121,2019-09-18,61.620499,61.770622
122,2019-09-19,61.935501,62.001583
123,2019-09-20,61.496498,62.31968
124,2019-09-23,61.7015,62.031578
125,2019-09-24,60.938,62.2561
126,2019-09-25,62.326,61.602703
127,2019-09-26,62.0695,62.61627
128,2019-09-27,61.254501,62.506508
129,2019-09-30,60.950001,61.917656
130,2019-10-01,60.255001,61.64175
131,2019-10-02,58.831501,60.931675
132,2019-10-03,59.391499,59.645077
133,2019-10-04,60.450001,60.04886
134,2019-10-07,60.383999,60.96082
135,2019-10-08,59.456501,60.7536
136,2019-10-09,60.115501,60.030823
137,2019-10-10,60.433498,60.473145
138,2019-10-11,60.772499,60.69746
139,2019-10-14,60.856998,60.938213
140,2019-10-15,62.150501,60.947266
141,2019-10-16,62.181999,62.18262
142,2019-10-17,62.6535,62.259117
143,2019-10-18,62.274502,62.63134
144,2019-10-21,62.307499,62.44331
145,2019-10-22,62.139999,62.51678
146,2019-10-23,62.956501,62.503563
147,2019-10-24,63.0495,62.92196
148,2019-10-25,63.2565,62.979023
149,2019-10-28,64.5,63.076187
150,2019-10-29,63.131001,64.377
151,2019-10-30,63.064499,63.045414
152,2019-10-31,63.005501,63.025658
153,2019-11-01,63.687,63.003517
154,2019-11-04,64.568497,63.551712
155,2019-11-05,64.601501,64.49732
156,2019-11-06,64.589996,64.560074
157,2019-11-07,65.443001,64.57829
158,2019-11-08,65.568497,65.043526
159,2019-11-11,64.959503,65.131615
160,2019-11-12,64.940002,64.820625
161,2019-11-13,64.900002,64.8301
162,2019-11-14,65.572998,64.82941
163,2019-11-15,66.7435,65.22287
164,2019-11-18,66.035004,66.73527
165,2019-11-19,65.773003,65.72319
166,2019-11-20,65.152496,65.40602
167,2019-11-21,65.067497,65.00749
168,2019-11-22,64.766998,64.96148
169,2019-11-25,65.334503,64.80036
170,2019-11-26,65.677498,65.100945
171,2019-11-27,65.649498,65.319824
172,2019-11-29,65.248001,65.29714
173,2019-12-02,64.496002,65.03607
174,2019-12-03,64.764,64.63358
